,Origin,Destination,Date,Carrier,Price,Depart_Time,Dep_meridiem,Arrive_time,Arrival_time_meridiem,Duration,Flight_pattern
13854,ATL,SJC,05-25,American Airlines,$315,5:30,am,12:25,pm,9h 55m,2 stops
13855,ATL,SJC,05-25,American Airlines,$316,5:30,am,3:26,pm,12h 56m,2 stops
13856,ATL,SJD,05-19,Spirit Airlines,$162,6:40,am,11:40,am,7h 00m,1 stop
13857,ATL,SJD,05-19,Aeromexico,$609,9:59,am,12:21,pm,4h 22m,nonstop
13858,ATL,SJD,05-19,Spirit Airlines,$133,6:40,am,11:40,am,7h 00m,1 stop
13859,ATL,SJD,05-19,Multiple Airlines,$390,12:17,pm,2:45,pm,28h 28m,"2 stops 

"
13860,ATL,SJD,05-19,Multiple Airlines,$410,8:48,pm,8:32,am,13h 44m,"2 stops 

"
13861,ATL,SJD,05-19,Multiple Airlines,$429,12:35,pm,11:30,pm,12h 55m,"2 stops 

"
13862,ATL,SJD,05-19,Alaska Airlines,$487,6:25,am,5:55,pm,13h 30m,2 stops
13863,ATL,SJD,05-19,United Airlines,$554,8:00,am,1:29,pm,7h 29m,1 stop
13864,ATL,SJD,05-19,United Airlines,$554,7:16,pm,9:40,am,16h 24m,1 stop
13865,ATL,SJD,05-19,United Airlines,$559,9:45,pm,11:40,am,15h 55m,2 stops
13866,ATL,SJD,05-19,Aeromexico,$586,8:15,am,4:25,pm,10h 10m,1 stop
13867,ATL,SJD,05-19,Delta,$586,9:51,am,4:25,pm,8h 34m,1 stop
13868,ATL,SJD,05-19,American Airlines,$589,5:16,am,2:27,pm,11h 11m,2 stops
13869,ATL,SJD,05-19,American Airlines,$589,5:16,am,12:27,pm,9h 11m,2 stops
13870,ATL,SJD,05-19,American Airlines,$589,5:16,am,2:27,pm,11h 11m,2 stops
13871,ATL,SJD,05-19,American Airlines,$589,5:16,am,3:43,pm,12h 27m,2 stops
13872,ATL,SJD,05-19,American Airlines,$589,5:16,am,3:43,pm,12h 27m,2 stops
13873,ATL,SJD,05-20,Spirit Airlines,$200,7:01,pm,8:44,am,15h 43m,1 stop
13874,ATL,SJD,05-20,Aeromexico,$586,9:59,am,12:21,pm,4h 22m,nonstop
13875,ATL,SJD,05-20,Spirit Airlines,$173,7:01,pm,8:44,am,15h 43m,1 stop
13876,ATL,SJD,05-20,Multiple Airlines,$293,6:40,am,5:10,pm,12h 30m,"2 stops 

"
13877,ATL,SJD,05-20,Multiple Airlines,$393,12:35,pm,11:30,pm,12h 55m,"2 stops 

"
13878,ATL,SJD,05-20,Alaska Airlines,$441,6:25,am,5:55,pm,13h 30m,2 stops
13879,ATL,SJD,05-20,Multiple Airlines,$511,10:05,am,5:10,pm,9h 05m,"1 stop 

"
13880,ATL,SJD,05-20,Multiple Airlines,$551,10:05,am,2:45,pm,6h 40m,"1 stop 

"
13881,ATL,SJD,05-20,United Airlines,$554,7:16,pm,9:40,am,16h 24m,1 stop
13882,ATL,SJD,05-20,Multiple Airlines,$559,10:30,am,5:10,pm,8h 40m,"2 stops 

"
13883,ATL,SJD,05-20,American Airlines,$589,5:16,am,12:27,pm,9h 11m,2 stops
13884,ATL,SJD,05-20,American Airlines,$589,5:16,am,2:27,pm,11h 11m,2 stops
13885,ATL,SJD,05-20,American Airlines,$589,5:16,am,2:27,pm,11h 11m,2 stops
13886,ATL,SJD,05-20,American Airlines,$589,5:16,am,3:43,pm,12h 27m,2 stops
13887,ATL,SJD,05-20,American Airlines,$589,5:16,am,1:21,pm,10h 05m,2 stops
13888,ATL,SJD,05-20,American Airlines,$589,5:16,am,3:43,pm,12h 27m,2 stops
13889,ATL,SJD,05-21,Spirit Airlines,$140,6:40,am,11:40,am,7h 00m,1 stop
13890,ATL,SJD,05-21,Delta,$616,9:59,am,12:21,pm,4h 22m,nonstop
13891,ATL,SJD,05-21,Spirit Airlines,$140,6:40,am,11:40,am,7h 00m,1 stop
13892,ATL,SJD,05-21,Multiple Airlines,$312,1:35,pm,11:30,pm,11h 55m,"2 stops 

"
13893,ATL,SJD,05-21,Alaska Airlines,$396,6:25,am,5:55,pm,13h 30m,2 stops
13894,ATL,SJD,05-21,Multiple Airlines,$447,11:05,am,4:55,pm,7h 50m,"1 stop 

"
13895,ATL,SJD,05-21,United Airlines,$554,5:45,am,1:40,pm,9h 55m,2 stops
13896,ATL,SJD,05-21,American Airlines,$589,5:16,am,12:27,pm,9h 11m,2 stops
13897,ATL,SJD,05-21,American Airlines,$589,5:16,am,3:43,pm,12h 27m,2 stops
13898,ATL,SJD,05-21,American Airlines,$589,5:16,am,3:43,pm,12h 27m,2 stops
13899,ATL,SJD,05-21,American Airlines,$589,5:16,am,1:21,pm,10h 05m,2 stops
13900,ATL,SJD,05-21,American Airlines,$589,6:56,am,3:43,pm,10h 47m,2 stops
13901,ATL,SJD,05-21,American Airlines,$589,7:45,pm,8:52,am,15h 07m,2 stops
13902,ATL,SJD,05-21,American Airlines,$591,6:05,am,10:58,am,6h 53m,1 stop
13903,ATL,SJD,05-21,American Airlines,$591,6:05,am,12:27,pm,8h 22m,1 stop
13904,ATL,SJD,05-21,Delta,$591,7:25,am,3:50,pm,10h 25m,1 stop
13905,ATL,SJD,05-21,American Airlines,$591,8:00,am,12:27,pm,6h 27m,1 stop
13906,ATL,SJD,05-22,Spirit Airlines,$199,7:01,pm,8:44,am,15h 43m,1 stop
13907,ATL,SJD,05-22,Aeromexico,$586,9:59,am,12:21,pm,4h 22m,nonstop
13908,ATL,SJD,05-22,Spirit Airlines,$193,7:01,pm,8:44,am,15h 43m,1 stop
13909,ATL,SJD,05-22,Multiple Airlines,$235,6:40,am,4:45,pm,12h 05m,"2 stops 

"
13910,ATL,SJD,05-22,Multiple Airlines,$246,6:00,am,8:25,pm,16h 25m,"2 stops 

"
13911,ATL,SJD,05-22,Multiple Airlines,$348,8:46,am,11:30,pm,16h 44m,"3 stops 

"
13912,ATL,SJD,05-22,Multiple Airlines,$349,6:40,am,5:48,pm,13h 08m,"2 stops 

"
13913,ATL,SJD,05-22,Multiple Airlines,$361,12:35,pm,11:30,pm,12h 55m,"2 stops 

"
13914,ATL,SJD,05-22,Multiple Airlines,$424,8:35,am,11:30,pm,16h 55m,"3 stops 

"
13915,ATL,SJD,05-22,Delta,$586,8:15,am,4:25,pm,10h 10m,1 stop
13916,ATL,SJD,05-22,Delta,$586,9:51,am,4:25,pm,8h 34m,1 stop
13917,ATL,SJD,05-22,American Airlines,$589,5:16,am,12:27,pm,9h 11m,2 stops
13918,ATL,SJD,05-22,American Airlines,$589,5:16,am,1:21,pm,10h 05m,2 stops
13919,ATL,SJD,05-22,American Airlines,$589,5:16,am,3:43,pm,12h 27m,2 stops
13920,ATL,SJD,05-22,American Airlines,$589,5:16,am,3:43,pm,12h 27m,2 stops
13921,ATL,SJD,05-22,American Airlines,$589,6:56,am,3:43,pm,10h 47m,2 stops
13922,ATL,SJD,05-24,Spirit Airlines,$250,7:01,pm,8:44,am,15h 43m,1 stop
13923,ATL,SJD,05-24,United Airlines,$621,7:35,am,11:40,am,6h 05m,1 stop
13924,ATL,SJD,05-24,Aeromexico,$895,9:59,am,12:21,pm,4h 22m,nonstop
13925,ATL,SJD,05-24,Spirit Airlines,$240,7:01,pm,8:44,am,15h 43m,1 stop
13926,ATL,SJD,05-24,Delta,$586,9:51,am,11:30,pm,15h 39m,1 stop
13927,ATL,SJD,05-24,Delta,$586,12:15,pm,11:30,pm,13h 15m,1 stop
13928,ATL,SJD,05-24,Aeromexico,$586,5:00,pm,11:30,pm,8h 30m,"1 stop 

"
13929,ATL,SJD,05-24,American Airlines,$589,5:16,am,12:27,pm,9h 11m,2 stops
13930,ATL,SJD,05-24,American Airlines,$589,5:16,am,2:27,pm,11h 11m,2 stops
13931,ATL,SJD,05-24,American Airlines,$589,5:16,am,2:27,pm,11h 11m,2 stops
13932,ATL,SJD,05-24,American Airlines,$589,5:16,am,3:43,pm,12h 27m,2 stops
13933,ATL,SJD,05-24,American Airlines,$589,5:16,am,3:43,pm,12h 27m,2 stops
13934,ATL,SJD,05-24,American Airlines,$589,6:56,am,2:27,pm,9h 31m,2 stops
13935,ATL,SJD,05-24,American Airlines,$589,6:56,am,3:43,pm,10h 47m,2 stops
13936,ATL,SJD,05-24,American Airlines,$589,7:45,pm,8:52,am,15h 07m,2 stops
13937,ATL,SJD,05-24,American Airlines,$591,6:05,am,10:58,am,6h 53m,1 stop
13938,ATL,SJD,05-24,American Airlines,$591,6:05,am,12:27,pm,8h 22m,1 stop
13939,ATL,SJD,05-24,American Airlines,$591,6:05,am,2:27,pm,10h 22m,1 stop
13940,ATL,SJO,05-19,Spirit Airlines,$157,7:38,am,11:30,am,5h 52m,1 stop
13941,ATL,SJO,05-19,Spirit Airlines,$128,6:00,am,11:30,am,7h 30m,2 stops
13942,ATL,SJO,05-19,Delta,$327,6:35,pm,8:30,pm,3h 55m,nonstop
13943,ATL,SJO,05-19,Spirit Airlines,$128,6:00,am,3:32,pm,11h 32m,2 stops
13944,ATL,SJO,05-19,Spirit Airlines,$142,6:00,am,12:50,pm,8h 50m,1 stop
13945,ATL,SJO,05-19,Spirit Airlines,$145,9:44,pm,11:30,am,15h 46m,2 stops
13946,ATL,SJO,05-19,Spirit Airlines,$151,7:38,am,11:30,am,5h 52m,1 stop
13947,ATL,SJO,05-19,Spirit Airlines,$151,7:38,am,3:32,pm,9h 54m,1 stop
13948,ATL,SJO,05-19,Spirit Airlines,$151,8:41,am,3:32,pm,8h 51m,1 stop
13949,ATL,SJO,05-19,Spirit Airlines,$151,10:00,am,3:32,pm,7h 32m,1 stop
13950,ATL,SJO,05-19,Spirit Airlines,$198,7:00,am,3:32,pm,10h 32m,2 stops
13951,ATL,SJO,05-19,Spirit Airlines,$198,9:49,pm,11:30,am,15h 41m,2 stops
13952,ATL,SJO,05-19,Spirit Airlines,$204,10:50,pm,11:30,am,14h 40m,2 stops
13953,ATL,SJO,05-19,JetBlue,$224,6:45,am,2:05,pm,9h 20m,1 stop
13954,ATL,SJO,05-19,Multiple Airlines,$248,6:45,am,3:32,pm,10h 47m,"1 stop 

"
13955,ATL,SJO,05-19,American Airlines,$320,7:45,pm,9:28,am,15h 43m,2 stops
13956,ATL,SJO,05-19,American Airlines,$321,7:51,pm,9:28,am,15h 37m,1 stop
13957,ATL,SJO,05-20,Spirit Airlines,$148,6:00,am,12:50,pm,8h 50m,1 stop
13958,ATL,SJO,05-20,Spirit Airlines,$128,7:38,am,11:30,am,5h 52m,1 stop
13959,ATL,SJO,05-20,Delta,$317,6:35,pm,8:30,pm,3h 55m,nonstop
13960,ATL,SJO,05-20,Spirit Airlines,$128,7:38,am,3:32,pm,9h 54m,1 stop
13961,ATL,SJO,05-20,Spirit Airlines,$128,8:41,am,3:32,pm,8h 51m,1 stop
13962,ATL,SJO,05-20,Spirit Airlines,$128,10:00,am,3:32,pm,7h 32m,1 stop
13963,ATL,SJO,05-20,Spirit Airlines,$128,6:00,am,11:30,am,7h 30m,2 stops
13964,ATL,SJO,05-20,Spirit Airlines,$128,6:00,am,3:32,pm,11h 32m,2 stops
13965,ATL,SJO,05-20,Spirit Airlines,$141,6:00,am,12:50,pm,8h 50m,1 stop
13966,ATL,SJO,05-20,Spirit Airlines,$145,9:44,pm,11:30,am,15h 46m,2 stops
13967,ATL,SJO,05-20,JetBlue,$157,6:45,am,2:05,pm,9h 20m,1 stop
13968,ATL,SJO,05-20,Spirit Airlines,$178,9:49,pm,11:30,am,15h 41m,2 stops
13969,ATL,SJO,05-20,Spirit Airlines,$184,10:50,pm,11:30,am,14h 40m,2 stops
13970,ATL,SJO,05-20,Delta,$317,10:10,am,12:19,pm,4h 09m,nonstop
13971,ATL,SJO,05-20,American Airlines,$320,12:28,pm,9:12,pm,10h 44m,2 stops
13972,ATL,SJO,05-20,American Airlines,$320,2:07,pm,9:12,pm,9h 05m,2 stops
13973,ATL,SJO,05-21,Spirit Airlines,$145,9:44,pm,11:30,am,15h 46m,2 stops
13974,ATL,SJO,05-21,Spirit Airlines,$128,7:38,am,11:30,am,5h 52m,1 stop
13975,ATL,SJO,05-21,Delta,$317,6:35,pm,8:30,pm,3h 55m,nonstop
13976,ATL,SJO,05-21,Spirit Airlines,$128,7:38,am,3:32,pm,9h 54m,1 stop
13977,ATL,SJO,05-21,Spirit Airlines,$128,8:41,am,3:32,pm,8h 51m,1 stop
13978,ATL,SJO,05-21,Spirit Airlines,$128,10:00,am,3:32,pm,7h 32m,1 stop
13979,ATL,SJO,05-21,Spirit Airlines,$128,6:00,am,11:30,am,7h 30m,2 stops
13980,ATL,SJO,05-21,Spirit Airlines,$128,6:00,am,3:32,pm,11h 32m,2 stops
13981,ATL,SJO,05-21,Spirit Airlines,$132,6:00,am,12:50,pm,8h 50m,1 stop
13982,ATL,SJO,05-21,Spirit Airlines,$145,9:44,pm,11:30,am,15h 46m,2 stops
13983,ATL,SJO,05-21,JetBlue,$181,6:45,am,2:05,pm,9h 20m,1 stop
13984,ATL,SJO,05-21,Multiple Airlines,$235,6:45,am,3:32,pm,10h 47m,"1 stop 

"
13985,ATL,SJO,05-21,Multiple Airlines,$238,6:45,am,3:32,pm,10h 47m,1 stop
13986,ATL,SJO,05-21,Multiple Airlines,$272,1:35,pm,10:14,pm,10h 39m,"2 stops 

"
13987,ATL,SJO,05-21,Multiple Airlines,$272,1:35,pm,10:20,pm,10h 45m,"2 stops 

"
13988,ATL,SJO,05-21,Multiple Airlines,$296,11:27,am,9:55,pm,12h 28m,"2 stops 

"
13989,ATL,SJO,05-21,Multiple Airlines,$309,11:27,am,9:39,pm,12h 12m,2 stops
13990,ATL,SJO,05-22,Spirit Airlines,$132,6:00,am,12:50,pm,8h 50m,1 stop
13991,ATL,SJO,05-22,Spirit Airlines,$128,8:41,am,3:32,pm,8h 51m,1 stop
13992,ATL,SJO,05-22,Delta,$317,6:35,pm,8:30,pm,3h 55m,nonstop
13993,ATL,SJO,05-22,Spirit Airlines,$128,10:00,am,3:32,pm,7h 32m,1 stop
13994,ATL,SJO,05-22,Spirit Airlines,$128,6:00,am,3:32,pm,11h 32m,2 stops
13995,ATL,SJO,05-22,Spirit Airlines,$128,6:00,am,11:30,am,7h 30m,2 stops
13996,ATL,SJO,05-22,Spirit Airlines,$132,6:00,am,12:50,pm,8h 50m,1 stop
13997,ATL,SJO,05-22,Spirit Airlines,$133,7:38,am,11:30,am,5h 52m,1 stop
13998,ATL,SJO,05-22,Spirit Airlines,$136,7:38,am,3:32,pm,9h 54m,1 stop
13999,ATL,SJO,05-22,Spirit Airlines,$171,9:44,pm,11:30,am,15h 46m,2 stops
14000,ATL,SJO,05-22,Spirit Airlines,$198,9:49,pm,11:30,am,15h 41m,2 stops
14001,ATL,SJO,05-22,Spirit Airlines,$227,10:50,pm,11:30,am,14h 40m,2 stops
14002,ATL,SJO,05-22,Multiple Airlines,$251,6:45,am,3:32,pm,10h 47m,1 stop
14003,ATL,SJO,05-22,Multiple Airlines,$252,11:27,am,9:55,pm,12h 28m,"2 stops 

"
14004,ATL,SJO,05-22,Multiple Airlines,$263,6:45,am,3:32,pm,10h 47m,"1 stop 

"
14005,ATL,SJO,05-22,Multiple Airlines,$270,12:35,pm,9:55,pm,11h 20m,"2 stops 

"
14006,ATL,SJO,05-22,JetBlue,$275,6:45,am,2:05,pm,9h 20m,1 stop
14007,ATL,SJO,05-23,Spirit Airlines,$157,8:41,am,3:32,pm,8h 51m,1 stop
14008,ATL,SJO,05-23,Delta,$337,6:35,pm,8:30,pm,3h 55m,nonstop
14009,ATL,SJO,05-23,Spirit Airlines,$151,8:41,am,3:32,pm,8h 51m,1 stop
14010,ATL,SJO,05-23,Spirit Airlines,$151,6:00,am,11:30,am,7h 30m,2 stops
14011,ATL,SJO,05-23,Spirit Airlines,$151,6:00,am,3:32,pm,11h 32m,2 stops
14012,ATL,SJO,05-23,Spirit Airlines,$156,7:38,am,11:30,am,5h 52m,1 stop
14013,ATL,SJO,05-23,Spirit Airlines,$156,7:38,am,3:32,pm,9h 54m,1 stop
14014,ATL,SJO,05-23,Spirit Airlines,$156,10:00,am,3:32,pm,7h 32m,1 stop
14015,ATL,SJO,05-23,Spirit Airlines,$186,6:00,am,12:50,pm,8h 50m,1 stop
14016,ATL,SJO,05-23,Spirit Airlines,$251,9:44,pm,11:30,am,15h 46m,2 stops
14017,ATL,SJO,05-23,Spirit Airlines,$289,10:50,pm,11:30,am,14h 40m,2 stops
14018,ATL,SJO,05-23,Multiple Airlines,$298,11:27,am,9:55,pm,12h 28m,"2 stops 

"
14019,ATL,SJO,05-23,Multiple Airlines,$318,6:45,am,3:32,pm,10h 47m,"1 stop 

"
14020,ATL,SJO,05-23,American Airlines,$321,5:42,am,9:28,am,5h 46m,1 stop
14021,ATL,SJO,05-23,American Airlines,$321,7:30,am,9:12,pm,15h 42m,1 stop
14022,ATL,SJO,05-23,American Airlines,$321,9:13,am,9:12,pm,13h 59m,1 stop
14023,ATL,SJO,05-23,American Airlines,$321,12:32,pm,9:12,pm,10h 40m,1 stop
14024,ATL,SJO,05-24,Spirit Airlines,$187,9:44,pm,12:50,pm,17h 06m,1 stop
14025,ATL,SJO,05-24,Delta,$347,6:35,pm,8:30,pm,3h 55m,nonstop
14026,ATL,SJO,05-24,Spirit Airlines,$187,9:44,pm,12:50,pm,17h 06m,1 stop
14027,ATL,SJO,05-24,Spirit Airlines,$204,7:38,am,11:30,am,5h 52m,1 stop
14028,ATL,SJO,05-24,Spirit Airlines,$211,6:00,am,3:32,pm,11h 32m,2 stops
14029,ATL,SJO,05-24,Spirit Airlines,$211,6:00,am,11:30,am,7h 30m,2 stops
14030,ATL,SJO,05-24,Spirit Airlines,$216,6:00,am,12:50,pm,8h 50m,1 stop
14031,ATL,SJO,05-24,Spirit Airlines,$241,7:38,am,3:32,pm,9h 54m,1 stop
14032,ATL,SJO,05-24,Spirit Airlines,$241,8:41,am,3:32,pm,8h 51m,1 stop
14033,ATL,SJO,05-24,Spirit Airlines,$241,10:00,am,3:32,pm,7h 32m,1 stop
14034,ATL,SJO,05-24,Multiple Airlines,$297,10:00,am,10:20,pm,14h 20m,"2 stops 

"
14035,ATL,SJO,05-24,Multiple Airlines,$391,11:27,am,10:06,pm,12h 39m,2 stops
14036,ATL,SJO,05-24,Delta,$405,10:10,am,12:19,pm,4h 09m,nonstop
14037,ATL,SJO,05-24,Multiple Airlines,$406,12:35,pm,9:55,pm,11h 20m,"2 stops 

"
14038,ATL,SJO,05-24,Multiple Airlines,$408,11:27,am,9:55,pm,12h 28m,"2 stops 

"
14039,ATL,SJO,05-24,Multiple Airlines,$414,6:45,am,3:32,pm,10h 47m,"1 stop 

"
14040,ATL,SJO,05-25,Spirit Airlines,$157,9:44,pm,12:50,pm,17h 06m,1 stop
14041,ATL,SJO,05-25,Delta,$347,6:35,pm,8:30,pm,3h 55m,nonstop
14042,ATL,SJO,05-25,Spirit Airlines,$157,9:44,pm,12:50,pm,17h 06m,1 stop
14043,ATL,SJO,05-25,Spirit Airlines,$166,6:00,am,12:50,pm,8h 50m,1 stop
14044,ATL,SJO,05-25,Spirit Airlines,$193,9:44,pm,11:30,am,15h 46m,2 stops
14045,ATL,SJO,05-25,Spirit Airlines,$193,10:50,pm,11:30,am,14h 40m,2 stops
14046,ATL,SJO,05-25,Spirit Airlines,$196,6:00,am,11:30,am,7h 30m,2 stops
14047,ATL,SJO,05-25,Spirit Airlines,$201,7:38,am,11:30,am,5h 52m,1 stop
14048,ATL,SJO,05-25,American Airlines,$331,7:51,pm,9:28,am,15h 37m,1 stop
14049,ATL,SJO,05-25,American Airlines,$344,6:56,am,1:52,pm,8h 56m,1 stop
14050,ATL,SJO,05-25,American Airlines,$345,11:19,am,9:12,pm,11h 53m,2 stops
14051,ATL,SJO,05-25,American Airlines,$345,12:21,pm,9:12,pm,10h 51m,2 stops
14052,ATL,SJO,05-25,American Airlines,$351,7:34,am,9:12,pm,15h 38m,2 stops
14053,ATL,SJO,05-25,United Airlines,$361,7:35,am,8:47,pm,15h 12m,1 stop
14054,ATL,SJO,05-25,Multiple Airlines,$398,7:15,pm,8:16,am,15h 01m,"2 stops 

"
14055,ATL,SJO,05-25,JetBlue,$399,6:45,am,2:05,pm,9h 20m,1 stop
14056,ATL,SJU,05-20,Spirit Airlines,$140,6:00,am,3:39,pm,9h 39m,1 stop
14057,ATL,SJU,05-20,Delta,$210,11:50,am,3:28,pm,3h 38m,nonstop
14058,ATL,SJU,05-20,Spirit Airlines,$118,6:00,am,3:39,pm,9h 39m,1 stop
14059,ATL,SJU,05-20,Spirit Airlines,$118,7:38,am,1:16,pm,5h 38m,1 stop
14060,ATL,SJU,05-20,Spirit Airlines,$118,9:44,pm,2:46,am,5h 02m,1 stop
14061,ATL,SJU,05-20,Multiple Airlines,$138,8:38,pm,2:46,am,6h 08m,"1 stop 

"
14062,ATL,SJU,05-20,Spirit Airlines,$146,6:00,am,1:16,pm,7h 16m,2 stops
14063,ATL,SJU,05-20,Spirit Airlines,$153,7:15,pm,8:56,am,13h 41m,2 stops
14064,ATL,SJU,05-20,Spirit Airlines,$183,10:50,pm,1:16,pm,14h 26m,2 stops
14065,ATL,SJU,05-20,United Airlines,$185,9:30,pm,12:25,pm,14h 55m,1 stop
14066,ATL,SJU,05-20,Spirit Airlines,$194,7:00,am,7:06,pm,12h 06m,1 stop
14067,ATL,SJU,05-20,American Airlines,$203,6:56,am,1:42,pm,6h 46m,1 stop
14068,ATL,SJU,05-20,American Airlines,$203,6:56,am,3:45,pm,8h 49m,1 stop
14069,ATL,SJU,05-20,American Airlines,$203,8:31,am,3:45,pm,7h 14m,1 stop
14070,ATL,SJU,05-20,JetBlue,$209,6:45,am,2:26,pm,7h 41m,1 stop
14071,ATL,SJU,05-20,American Airlines,$232,7:51,pm,9:27,am,13h 36m,1 stop
14072,ATL,SJU,05-21,Spirit Airlines,$134,5:45,pm,8:56,am,15h 11m,1 stop
14073,ATL,SJU,05-21,Frontier,$149,10:40,am,2:21,pm,3h 41m,nonstop
14074,ATL,SJU,05-21,Delta,$210,6:57,pm,10:37,pm,3h 40m,nonstop
14075,ATL,SJU,05-21,Spirit Airlines,$134,5:45,pm,8:56,am,15h 11m,1 stop
14076,ATL,SJU,05-21,Spirit Airlines,$153,7:15,pm,8:56,am,13h 41m,2 stops
14077,ATL,SJU,05-21,Spirit Airlines,$156,7:38,am,1:16,pm,5h 38m,1 stop
14078,ATL,SJU,05-21,Spirit Airlines,$159,7:00,am,7:06,pm,12h 06m,1 stop
14079,ATL,SJU,05-21,Spirit Airlines,$161,6:00,am,1:16,pm,7h 16m,2 stops
14080,ATL,SJU,05-21,Spirit Airlines,$173,6:00,am,3:39,pm,9h 39m,1 stop
14081,ATL,SJU,05-21,American Airlines,$175,9:13,am,5:04,pm,7h 51m,1 stop
14082,ATL,SJU,05-21,Frontier,$189,4:27,pm,1:50,am,9h 23m,1 stop
14083,ATL,SJU,05-21,Spirit Airlines,$199,6:00,am,7:06,pm,13h 06m,2 stops
14084,ATL,SJU,05-21,American Airlines,$202,9:13,am,8:24,pm,11h 11m,1 stop
14085,ATL,SJU,05-21,American Airlines,$202,9:13,am,11:44,pm,14h 31m,1 stop
14086,ATL,SJU,05-21,American Airlines,$203,5:16,am,1:42,pm,8h 26m,1 stop
14087,ATL,SJU,05-21,American Airlines,$203,6:56,am,1:42,pm,6h 46m,1 stop
14088,ATL,SJU,05-21,American Airlines,$203,6:56,am,3:45,pm,8h 49m,1 stop
14089,ATL,SJU,05-24,Spirit Airlines,$196,9:44,pm,2:46,am,5h 02m,1 stop
14090,ATL,SJU,05-24,Delta,$455,9:50,am,1:28,pm,3h 38m,nonstop
14091,ATL,SJU,05-24,Spirit Airlines,$181,9:44,pm,2:46,am,5h 02m,1 stop
14092,ATL,SJU,05-24,Spirit Airlines,$207,6:00,am,3:39,pm,9h 39m,1 stop
14093,ATL,SJU,05-24,Spirit Airlines,$211,7:38,am,1:13,pm,5h 35m,1 stop
14094,ATL,SJU,05-24,Spirit Airlines,$216,6:00,am,1:13,pm,7h 13m,2 stops
14095,ATL,SJU,05-24,Spirit Airlines,$271,7:00,am,1:47,pm,6h 47m,1 stop
14096,ATL,SJU,05-24,Spirit Airlines,$275,8:15,am,9:13,pm,12h 58m,2 stops
14097,ATL,SJU,05-24,Spirit Airlines,$305,12:35,pm,2:46,am,14h 11m,2 stops
14098,ATL,SJU,05-24,Multiple Airlines,$336,4:50,pm,2:46,am,9h 56m,1 stop
14099,ATL,SJU,05-24,JetBlue,$345,11:27,am,8:21,pm,8h 54m,1 stop
14100,ATL,SJU,05-24,JetBlue,$345,11:27,am,5:43,pm,6h 16m,1 stop
14101,ATL,SJU,05-24,Spirit Airlines,$353,10:50,pm,1:47,pm,14h 57m,1 stop
14102,ATL,SJU,05-24,JetBlue,$362,5:45,am,2:41,pm,8h 56m,1 stop
14103,ATL,SJU,05-24,Multiple Airlines,$374,6:00,am,1:15,pm,7h 15m,"1 stop 

"
14104,ATL,SJU,05-24,American Airlines,$385,5:42,am,5:04,pm,11h 22m,1 stop
14105,ATL,SJU,05-24,American Airlines,$385,6:53,am,5:04,pm,10h 11m,1 stop
14106,ATL,SJU,05-25,Spirit Airlines,$171,5:45,pm,9:26,am,15h 41m,1 stop
14107,ATL,SJU,05-25,Spirit Airlines,$166,6:00,am,3:39,pm,9h 39m,1 stop
14108,ATL,SJU,05-25,Delta,$330,6:57,pm,10:35,pm,3h 38m,nonstop
14109,ATL,SJU,05-25,Spirit Airlines,$166,7:00,am,1:47,pm,6h 47m,1 stop
14110,ATL,SJU,05-25,Spirit Airlines,$166,5:45,pm,9:26,am,15h 41m,1 stop
14111,ATL,SJU,05-25,Spirit Airlines,$166,9:44,pm,2:46,am,5h 02m,1 stop
14112,ATL,SJU,05-25,Spirit Airlines,$194,7:38,am,1:13,pm,5h 35m,1 stop
14113,ATL,SJU,05-25,Spirit Airlines,$201,6:00,am,1:13,pm,7h 13m,2 stops
14114,ATL,SJU,05-25,Spirit Airlines,$210,3:27,pm,2:46,am,11h 19m,2 stops
14115,ATL,SJU,05-25,Spirit Airlines,$230,10:50,pm,1:13,pm,14h 23m,2 stops
14116,ATL,SJU,05-25,Spirit Airlines,$234,7:15,pm,9:26,am,14h 11m,2 stops
14117,ATL,SJU,05-25,Spirit Airlines,$238,6:00,am,7:43,pm,13h 43m,2 stops
14118,ATL,SJU,05-25,Spirit Airlines,$260,8:15,am,9:13,pm,12h 58m,2 stops
14119,ATL,SJU,05-25,Spirit Airlines,$267,12:35,pm,2:46,am,14h 11m,2 stops
14120,ATL,SJU,05-25,American Airlines,$350,7:34,am,9:58,pm,14h 24m,1 stop
14121,ATL,SJU,05-25,American Airlines,$350,11:19,am,9:58,pm,10h 39m,1 stop
14122,ATL,SLC,05-19,Delta,$299,12:15,pm,2:14,pm,3h 59m,nonstop
14123,ATL,SLC,05-19,Delta,$299,9:05,pm,11:08,pm,4h 03m,nonstop
14124,ATL,SLC,05-19,Delta,$299,7:30,pm,9:36,pm,4h 06m,nonstop
14125,ATL,SLC,05-19,American Airlines,$333,12:40,pm,4:45,pm,6h 05m,1 stop
14126,ATL,SLC,05-19,Delta,$369,1:50,pm,3:50,pm,4h 00m,nonstop
14127,ATL,SLC,05-19,Delta,$369,10:50,am,12:50,pm,4h 00m,nonstop
14128,ATL,SLC,05-19,Delta,$369,4:59,pm,7:03,pm,4h 04m,nonstop
14129,ATL,SLC,05-19,Delta,$369,8:21,am,10:26,am,4h 05m,nonstop
14130,ATL,SLC,05-19,JetBlue,$494,1:00,pm,10:49,pm,11h 49m,1 stop
14131,ATL,SLC,05-19,Delta,$605,3:59,pm,7:45,pm,5h 46m,1 stop
