,Destination,Num_flights,Num_carriers,Hour_f,Price,Hour,stops,Date,Carrier,Flight_time_minutes
11689,PIT,60,2,9,117,9,1,05-21,American Airlines,218
11690,PIT,60,2,7,110,7,0,05-22,Delta,97
11691,PIT,60,2,9,110,9,0,05-22,Delta,98
11692,PIT,60,2,11,110,11,0,05-22,Delta,99
11693,PIT,60,2,24,110,24,0,05-22,Delta,100
11694,PIT,60,2,14,110,14,0,05-22,Delta,105
11695,PIT,60,2,16,110,16,0,05-22,Delta,106
11696,PIT,60,2,17,110,17,0,05-22,Delta,102
11697,PIT,60,2,20,110,20,0,05-22,Delta,108
11698,PIT,60,2,21,110,21,0,05-22,Delta,106
11699,PIT,60,2,5,117,5,1,05-22,American Airlines,365
11700,PIT,60,2,5,117,5,1,05-22,American Airlines,245
11701,PIT,60,2,6,117,6,1,05-22,American Airlines,382
11702,PIT,60,2,6,117,6,1,05-22,American Airlines,265
11703,PIT,60,2,8,117,8,1,05-22,American Airlines,378
11704,PIT,60,2,8,117,8,1,05-22,American Airlines,287
11705,PIT,60,2,7,121,7,0,05-23,Delta,97
11706,PIT,60,2,9,121,9,0,05-23,Delta,98
11707,PIT,60,2,11,121,11,0,05-23,Delta,99
11708,PIT,60,2,24,121,24,0,05-23,Delta,100
11709,PIT,60,2,16,121,16,0,05-23,Delta,106
11710,PIT,60,2,17,121,17,0,05-23,Delta,102
11711,PIT,60,2,21,121,21,0,05-23,Delta,106
11712,PIT,60,2,16,129,16,1,05-23,American Airlines,368
11713,PIT,60,2,14,161,14,0,05-23,Delta,105
11714,PIT,60,2,6,168,6,1,05-23,American Airlines,382
11715,PIT,60,2,6,168,6,1,05-23,American Airlines,265
11716,PIT,60,2,8,168,8,1,05-23,American Airlines,287
11717,PIT,60,2,24,168,24,1,05-23,American Airlines,339
11718,PIT,60,2,5,169,5,1,05-23,American Airlines,220
11719,PIT,60,2,9,169,9,1,05-23,American Airlines,330
11720,PIT,60,2,7,121,7,0,05-24,Delta,97
11721,PIT,60,2,17,121,17,0,05-24,Delta,102
11722,PIT,60,2,21,121,21,0,05-24,Delta,106
11723,PIT,60,2,5,129,5,1,05-24,American Airlines,220
11724,PIT,60,2,16,129,16,1,05-24,American Airlines,368
11725,PIT,60,2,9,151,9,0,05-24,Delta,98
11726,PIT,60,2,11,151,11,0,05-24,Delta,99
11727,PIT,60,2,14,161,14,0,05-24,Delta,105
11728,PIT,60,2,20,161,20,0,05-24,Delta,108
11729,PIT,60,2,16,199,16,0,05-24,Delta,106
11730,PIT,60,2,6,206,6,1,05-24,American Airlines,265
11731,PIT,60,2,24,206,24,1,05-24,American Airlines,339
11732,PIT,60,2,6,207,6,1,05-24,American Airlines,221
11733,PIT,60,2,7,207,7,1,05-24,American Airlines,434
11734,PIT,60,2,19,207,19,1,05-24,American Airlines,214
11735,PLS,46,5,6,118,6,1,05-20,JetBlue,285
11736,PLS,46,5,10,276,10,0,05-20,Delta,172
11737,PLS,46,5,11,266,11,2,05-20,Multiple Airlines,1443
11738,PLS,46,5,5,279,5,1,05-20,American Airlines,559
11739,PLS,46,5,6,279,6,1,05-20,American Airlines,459
11740,PLS,46,5,8,279,8,1,05-20,American Airlines,364
11741,PLS,46,5,6,279,6,2,05-20,American Airlines,458
11742,PLS,46,5,9,279,9,2,05-20,American Airlines,670
11743,PLS,46,5,24,279,24,2,05-20,American Airlines,502
11744,PLS,46,5,5,281,5,1,05-20,American Airlines,402
11745,PLS,46,5,5,281,5,1,05-20,American Airlines,532
11746,PLS,46,5,6,281,6,1,05-20,United Airlines,415
11747,PLS,46,5,6,281,6,1,05-20,American Airlines,461
11748,PLS,46,5,6,281,6,1,05-20,American Airlines,331
11749,PLS,46,5,7,281,7,1,05-20,American Airlines,424
11750,PLS,46,5,6,215,6,1,05-22,JetBlue,285
11751,PLS,46,5,7,346,7,1,05-22,American Airlines,294
11752,PLS,46,5,6,281,6,1,05-22,United Airlines,415
11753,PLS,46,5,9,281,9,1,05-22,American Airlines,697
11754,PLS,46,5,24,281,24,1,05-22,American Airlines,498
11755,PLS,46,5,8,285,8,2,05-22,American Airlines,739
11756,PLS,46,5,9,344,9,2,05-22,American Airlines,670
11757,PLS,46,5,24,344,24,2,05-22,American Airlines,502
11758,PLS,46,5,6,346,6,1,05-22,American Airlines,461
11759,PLS,46,5,6,346,6,1,05-22,American Airlines,331
11760,PLS,46,5,7,346,7,1,05-22,American Airlines,424
11761,PLS,46,5,9,346,9,1,05-22,American Airlines,321
11762,PLS,46,5,11,370,11,2,05-22,Multiple Airlines,1443
11763,PLS,46,5,5,374,5,1,05-22,American Airlines,559
11764,PLS,46,5,6,374,6,1,05-22,American Airlines,459
11765,PLS,46,5,7,281,7,1,05-23,American Airlines,800
11766,PLS,46,5,6,371,6,1,05-23,JetBlue,285
11767,PLS,46,5,10,656,10,0,05-23,Delta,172
11768,PLS,46,5,9,281,9,1,05-23,American Airlines,697
11769,PLS,46,5,24,281,24,1,05-23,American Airlines,498
11770,PLS,46,5,11,334,11,2,05-23,Multiple Airlines,1443
11771,PLS,46,5,5,346,5,1,05-23,American Airlines,532
11772,PLS,46,5,6,346,6,1,05-23,American Airlines,461
11773,PLS,46,5,24,374,24,2,05-23,American Airlines,502
11774,PLS,46,5,5,376,5,1,05-23,American Airlines,402
11775,PLS,46,5,6,376,6,1,05-23,American Airlines,331
11776,PLS,46,5,7,376,7,1,05-23,American Airlines,424
11777,PLS,46,5,7,376,7,1,05-23,American Airlines,294
11778,PLS,46,5,9,376,9,1,05-23,American Airlines,321
11779,PLS,46,5,8,380,8,2,05-23,American Airlines,739
11780,PLS,46,5,9,414,9,2,05-23,American Airlines,670
11781,PNS,45,4,16,179,16,0,05-21,Delta,70
11782,PNS,45,4,13,179,13,0,05-21,Delta,70
11783,PNS,45,4,23,179,23,0,05-21,Delta,73
11784,PNS,45,4,8,179,8,0,05-21,Delta,73
11785,PNS,45,4,22,179,22,0,05-21,Delta,73
11786,PNS,45,4,18,179,18,0,05-21,Delta,74
11787,PNS,45,4,20,179,20,0,05-21,Delta,75
11788,PNS,45,4,10,179,10,0,05-21,Delta,78
11789,PNS,45,4,11,183,11,1,05-21,JetBlue,408
11790,PNS,45,4,24,186,24,1,05-21,American Airlines,246
11791,PNS,45,4,5,186,5,1,05-21,American Airlines,274
11792,PNS,45,4,15,186,15,1,05-21,American Airlines,278
11793,PNS,45,4,8,186,8,1,05-21,American Airlines,293
11794,PNS,45,4,18,234,18,1,05-21,American Airlines,304
11795,PNS,45,4,7,373,7,1,05-21,United Airlines,277
11796,PNS,45,4,16,179,16,0,05-22,Delta,70
11797,PNS,45,4,13,179,13,0,05-22,Delta,70
11798,PNS,45,4,8,179,8,0,05-22,Delta,73
11799,PNS,45,4,23,179,23,0,05-22,Delta,73
11800,PNS,45,4,22,179,22,0,05-22,Delta,73
11801,PNS,45,4,18,179,18,0,05-22,Delta,74
11802,PNS,45,4,20,179,20,0,05-22,Delta,75
11803,PNS,45,4,10,179,10,0,05-22,Delta,78
11804,PNS,45,4,24,186,24,1,05-22,American Airlines,246
11805,PNS,45,4,5,186,5,1,05-22,American Airlines,274
11806,PNS,45,4,8,186,8,1,05-22,American Airlines,293
11807,PNS,45,4,11,228,11,1,05-22,JetBlue,408
11808,PNS,45,4,15,232,15,1,05-22,American Airlines,278
11809,PNS,45,4,18,298,18,1,05-22,American Airlines,304
11810,PNS,45,4,7,373,7,1,05-22,United Airlines,277
11811,PNS,45,4,23,179,23,0,05-24,Delta,73
11812,PNS,45,4,8,179,8,0,05-24,Delta,73
11813,PNS,45,4,22,179,22,0,05-24,Delta,73
11814,PNS,45,4,18,179,18,0,05-24,Delta,74
11815,PNS,45,4,20,179,20,0,05-24,Delta,75
11816,PNS,45,4,16,259,16,0,05-24,Delta,70
11817,PNS,45,4,13,259,13,0,05-24,Delta,70
11818,PNS,45,4,10,259,10,0,05-24,Delta,78
11819,PNS,45,4,11,392,11,1,05-24,JetBlue,408
11820,PNS,45,4,17,406,17,1,05-24,American Airlines,231
11821,PNS,45,4,24,406,24,1,05-24,American Airlines,246
11822,PNS,45,4,5,406,5,1,05-24,American Airlines,274
11823,PNS,45,4,15,406,15,1,05-24,American Airlines,278
11824,PNS,45,4,8,406,8,1,05-24,American Airlines,293
11825,PNS,45,4,5,415,5,1,05-24,American Airlines,289
11826,PTY,50,3,10,111,10,1,05-20,Spirit Airlines,968
11827,PTY,50,3,18,434,18,0,05-20,Delta,244
11828,PTY,50,3,10,111,10,1,05-20,Spirit Airlines,968
11829,PTY,50,3,19,111,19,1,05-20,Spirit Airlines,413
11830,PTY,50,3,6,117,6,1,05-20,Spirit Airlines,765
11831,PTY,50,3,6,162,6,1,05-20,Multiple Airlines,895
11832,PTY,50,3,16,172,16,2,05-20,Spirit Airlines,587
11833,PTY,50,3,16,172,16,2,05-20,Spirit Airlines,576
11834,PTY,50,3,24,195,24,2,05-20,Spirit Airlines,813
11835,PTY,50,3,15,200,15,3,05-20,Spirit Airlines,641
11836,PTY,50,3,11,224,11,1,05-20,Multiple Airlines,568
11837,PTY,50,3,6,227,6,1,05-20,Multiple Airlines,712
11838,PTY,50,3,20,236,20,1,05-20,Multiple Airlines,898
11839,PTY,50,3,21,251,21,1,05-20,Multiple Airlines,832
11840,PTY,50,3,9,264,9,1,05-20,Multiple Airlines,510
11841,PTY,50,3,6,295,6,1,05-20,Multiple Airlines,536
11842,PTY,50,3,7,331,7,2,05-20,Multiple Airlines,634
11843,PTY,50,3,10,111,10,1,05-21,Spirit Airlines,968
11844,PTY,50,3,20,107,20,1,05-21,Multiple Airlines,1338
11845,PTY,50,3,18,434,18,0,05-21,Delta,244
11846,PTY,50,3,10,111,10,1,05-21,Spirit Airlines,968
11847,PTY,50,3,19,111,19,1,05-21,Spirit Airlines,413
11848,PTY,50,3,15,138,15,3,05-21,Spirit Airlines,641
11849,PTY,50,3,16,152,16,2,05-21,Spirit Airlines,576
11850,PTY,50,3,17,171,17,1,05-21,Multiple Airlines,533
11851,PTY,50,3,11,180,11,2,05-21,Multiple Airlines,881
11852,PTY,50,3,10,194,10,2,05-21,Multiple Airlines,913
11853,PTY,50,3,6,228,6,1,05-21,Multiple Airlines,712
11854,PTY,50,3,11,242,11,1,05-21,Multiple Airlines,568
11855,PTY,50,3,10,256,10,1,05-21,Multiple Airlines,600
11856,PTY,50,3,20,257,20,1,05-21,Multiple Airlines,909
11857,PTY,50,3,21,281,21,1,05-21,Multiple Airlines,832
11858,PTY,50,3,7,315,7,2,05-21,Multiple Airlines,509
11859,PTY,50,3,21,128,21,1,05-25,Spirit Airlines,722
11860,PTY,50,3,18,444,18,0,05-25,Delta,244
11861,PTY,50,3,21,121,21,1,05-25,Spirit Airlines,726
11862,PTY,50,3,20,145,20,1,05-25,Multiple Airlines,792
11863,PTY,50,3,19,160,19,1,05-25,Spirit Airlines,413
11864,PTY,50,3,14,181,14,2,05-25,Spirit Airlines,718
11865,PTY,50,3,16,181,16,2,05-25,Spirit Airlines,587
11866,PTY,50,3,16,181,16,2,05-25,Spirit Airlines,576
11867,PTY,50,3,15,197,15,3,05-25,Spirit Airlines,641
11868,PTY,50,3,24,201,24,2,05-25,Spirit Airlines,813
11869,PTY,50,3,10,239,10,1,05-25,Spirit Airlines,968
11870,PTY,50,3,16,252,16,1,05-25,Multiple Airlines,600
11871,PTY,50,3,6,279,6,1,05-25,Multiple Airlines,895
11872,PTY,50,3,6,318,6,1,05-25,Multiple Airlines,712
11873,PTY,50,3,13,351,13,1,05-25,Multiple Airlines,733
11874,PTY,50,3,6,356,6,1,05-25,Multiple Airlines,885
11875,PTY,50,3,8,373,8,2,05-25,Multiple Airlines,775
11876,PUJ,115,8,21,174,21,1,05-19,Multiple Airlines,656
11877,PUJ,115,8,11,262,11,0,05-19,Delta,207
11878,PUJ,115,8,9,262,9,0,05-19,Delta,211
11879,PUJ,115,8,17,262,17,0,05-19,Delta,210
11880,PUJ,115,8,7,233,7,1,05-19,Spirit Airlines,310
11881,PUJ,115,8,5,265,5,1,05-19,American Airlines,331
11882,PUJ,115,8,6,265,6,1,05-19,American Airlines,379
11883,PUJ,115,8,8,265,8,1,05-19,American Airlines,413
11884,PUJ,115,8,6,362,6,1,05-19,American Airlines,372
11885,PUJ,115,8,7,362,7,1,05-19,American Airlines,336
11886,PUJ,115,8,9,362,9,1,05-19,American Airlines,339
11887,PUJ,115,8,6,213,6,2,05-19,Spirit Airlines,408
11888,PUJ,115,8,6,265,6,1,05-19,American Airlines,508
11889,PUJ,115,8,5,267,5,1,05-19,American Airlines,550
11890,PUJ,115,8,5,360,5,1,05-19,American Airlines,479
11891,PUJ,115,8,5,362,5,1,05-19,American Airlines,443
11892,PUJ,115,8,19,194,19,1,05-20,Spirit Airlines,1053
11893,PUJ,115,8,17,262,17,0,05-20,Delta,210
11894,PUJ,115,8,9,357,9,0,05-20,Delta,211
11895,PUJ,115,8,7,258,7,1,05-20,Spirit Airlines,310
11896,PUJ,115,8,6,265,6,1,05-20,American Airlines,379
11897,PUJ,115,8,8,265,8,1,05-20,American Airlines,413
11898,PUJ,115,8,5,360,5,1,05-20,American Airlines,331
11899,PUJ,115,8,6,362,6,1,05-20,American Airlines,372
11900,PUJ,115,8,7,362,7,1,05-20,American Airlines,335
11901,PUJ,115,8,9,362,9,1,05-20,American Airlines,340
11902,PUJ,115,8,11,597,11,0,05-20,Delta,207
11903,PUJ,115,8,6,258,6,2,05-20,Spirit Airlines,408
11904,PUJ,115,8,6,265,6,1,05-20,American Airlines,508
11905,PUJ,115,8,24,267,24,1,05-20,American Airlines,493
11906,PUJ,115,8,5,360,5,1,05-20,American Airlines,479
11907,PUJ,115,8,5,362,5,1,05-20,American Airlines,443
11908,PUJ,115,8,7,181,7,1,05-21,Spirit Airlines,310
11909,PUJ,115,8,11,262,11,0,05-21,Delta,207
11910,PUJ,115,8,17,262,17,0,05-21,Delta,210
11911,PUJ,115,8,9,357,9,0,05-21,Delta,211
11912,PUJ,115,8,7,173,7,1,05-21,Spirit Airlines,310
11913,PUJ,115,8,5,265,5,1,05-21,American Airlines,331
11914,PUJ,115,8,6,265,6,1,05-21,American Airlines,379
11915,PUJ,115,8,8,265,8,1,05-21,American Airlines,413
11916,PUJ,115,8,6,267,6,1,05-21,American Airlines,372
11917,PUJ,115,8,7,267,7,1,05-21,American Airlines,335
11918,PUJ,115,8,9,267,9,1,05-21,American Airlines,340
11919,PUJ,115,8,5,297,5,1,05-21,United Airlines,385
11920,PUJ,115,8,6,173,6,2,05-21,Spirit Airlines,408
11921,PUJ,115,8,8,259,8,1,05-21,Multiple Airlines,451
11922,PUJ,115,8,5,265,5,1,05-21,American Airlines,479
11923,PUJ,115,8,6,265,6,1,05-21,American Airlines,508
11924,PUJ,115,8,6,356,6,2,05-22,Spirit Airlines,408
11925,PUJ,115,8,11,339,11,3,05-22,Multiple Airlines,1456
11926,PUJ,115,8,11,357,11,0,05-22,Delta,207
11927,PUJ,115,8,9,357,9,0,05-22,Delta,211
11928,PUJ,115,8,17,357,17,0,05-22,Delta,210
11929,PUJ,115,8,5,360,5,1,05-22,American Airlines,331
11930,PUJ,115,8,7,352,7,1,05-22,Spirit Airlines,310
11931,PUJ,115,8,6,360,6,1,05-22,American Airlines,379
11932,PUJ,115,8,8,360,8,1,05-22,American Airlines,413
11933,PUJ,115,8,7,492,7,1,05-22,American Airlines,335
11934,PUJ,115,8,9,492,9,1,05-22,American Airlines,340
11935,PUJ,115,8,6,348,6,2,05-22,Spirit Airlines,408
11936,PUJ,115,8,5,360,5,1,05-22,American Airlines,479
11937,PUJ,115,8,6,360,6,1,05-22,American Airlines,508
11938,PUJ,115,8,6,362,6,1,05-22,American Airlines,480
11939,PUJ,115,8,24,362,24,1,05-22,American Airlines,493
11940,PUJ,115,8,5,492,5,1,05-22,United Airlines,385
11941,PUJ,115,8,7,377,7,1,05-23,Spirit Airlines,310
11942,PUJ,115,8,11,447,11,0,05-23,Delta,207
11943,PUJ,115,8,17,532,17,0,05-23,Delta,210
11944,PUJ,115,8,7,367,7,1,05-23,Spirit Airlines,310
11945,PUJ,115,8,5,490,5,1,05-23,American Airlines,331
11946,PUJ,115,8,7,602,7,1,05-23,American Airlines,335
11947,PUJ,115,8,6,367,6,2,05-23,Spirit Airlines,408
11948,PUJ,115,8,8,438,8,1,05-23,Multiple Airlines,451
11949,PUJ,115,8,6,490,6,1,05-23,American Airlines,508
11950,PUJ,115,8,8,490,8,1,05-23,American Airlines,413
11951,PUJ,115,8,5,492,5,1,05-23,American Airlines,443
11952,PUJ,115,8,5,492,5,1,05-23,American Airlines,551
11953,PUJ,115,8,6,492,6,1,05-23,American Airlines,480
11954,PUJ,115,8,24,492,24,1,05-23,American Airlines,493
11955,PUJ,115,8,5,600,5,1,05-23,American Airlines,479
11956,PUJ,115,8,6,600,6,1,05-23,American Airlines,379
11957,PUJ,115,8,7,387,7,1,05-24,Spirit Airlines,310
11958,PUJ,115,8,20,344,20,1,05-24,Frontier,722
11959,PUJ,115,8,17,357,17,0,05-24,Delta,210
11960,PUJ,115,8,7,377,7,1,05-24,Spirit Airlines,310
11961,PUJ,115,8,9,492,9,1,05-24,American Airlines,340
11962,PUJ,115,8,6,377,6,2,05-24,Spirit Airlines,408
11963,PUJ,115,8,6,490,6,1,05-24,American Airlines,379
11964,PUJ,115,8,8,490,8,1,05-24,American Airlines,413
11965,PUJ,115,8,6,492,6,1,05-24,American Airlines,480
11966,PUJ,115,8,7,492,7,1,05-24,American Airlines,443
11967,PUJ,115,8,5,600,5,1,05-24,American Airlines,331
11968,PUJ,115,8,6,602,6,1,05-24,American Airlines,372
11969,PUJ,115,8,7,602,7,1,05-24,American Airlines,335
11970,PUJ,115,8,9,980,9,0,05-24,Delta,211
11971,PUJ,115,8,11,980,11,0,05-24,Delta,207
11972,PUJ,115,8,21,389,21,1,05-24,Multiple Airlines,656
11973,PUJ,115,8,5,490,5,1,05-24,American Airlines,608
11974,PUJ,115,8,6,332,6,2,05-25,Spirit Airlines,408
11975,PUJ,115,8,20,271,20,2,05-25,Air Canada,935
11976,PUJ,115,8,17,357,17,0,05-25,Delta,210
11977,PUJ,115,8,8,532,8,0,05-25,Delta,210
11978,PUJ,115,8,11,532,11,0,05-25,Delta,207
11979,PUJ,115,8,7,362,7,1,05-25,Spirit Airlines,310
11980,PUJ,115,8,6,282,6,2,05-25,Spirit Airlines,408
11981,PUJ,115,8,5,479,5,1,05-25,JetBlue,493
11982,PUJ,115,8,8,490,8,1,05-25,American Airlines,449
11983,PUJ,115,8,24,492,24,1,05-25,American Airlines,493
11984,PUJ,115,8,6,600,6,1,05-25,American Airlines,390
11985,PUJ,115,8,6,602,6,1,05-25,American Airlines,372
11986,PUJ,115,8,7,602,7,1,05-25,American Airlines,335
11987,PUJ,115,8,9,602,9,1,05-25,American Airlines,325
11988,PUJ,115,8,9,980,9,0,05-25,Delta,211
11989,PUJ,115,8,5,490,5,1,05-25,American Airlines,630
11990,PUJ,115,8,6,490,6,1,05-25,American Airlines,544
11991,PVD,106,6,5,151,5,1,05-19,American Airlines,248
11992,PVD,106,6,21,154,21,0,05-19,Delta,152
11993,PVD,106,6,9,220,9,1,05-19,United Airlines,259
11994,PVD,106,6,6,243,6,1,05-19,American Airlines,380
11995,PVD,106,6,8,243,8,1,05-19,American Airlines,285
11996,PVD,106,6,11,248,11,1,05-19,Multiple Airlines,389
11997,PVD,106,6,6,291,6,1,05-19,Multiple Airlines,639
11998,PVD,106,6,6,293,6,1,05-19,American Airlines,313
11999,PVD,106,6,6,293,6,1,05-19,American Airlines,417
12000,PVD,106,6,6,298,6,1,05-19,American Airlines,494
12001,PVD,106,6,9,304,9,0,05-19,Delta,141
12002,PVD,106,6,15,304,15,0,05-19,Delta,149
12003,PVD,106,6,24,306,24,1,05-19,American Airlines,270
12004,PVD,106,6,13,306,13,1,05-19,American Airlines,436
12005,PVD,106,6,15,306,15,1,05-19,American Airlines,353
12006,PVD,106,6,21,154,21,0,05-20,Delta,152
12007,PVD,106,6,9,157,9,1,05-20,United Airlines,259
12008,PVD,106,6,11,176,11,1,05-20,Multiple Airlines,389
12009,PVD,106,6,6,198,6,1,05-20,Multiple Airlines,617
12010,PVD,106,6,14,199,14,1,05-20,American Airlines,420
12011,PVD,106,6,15,199,15,1,05-20,American Airlines,348
12012,PVD,106,6,6,200,6,1,05-20,JetBlue,512
12013,PVD,106,6,24,233,24,1,05-20,American Airlines,270
12014,PVD,106,6,17,233,17,1,05-20,American Airlines,429
12015,PVD,106,6,19,234,19,1,05-20,American Airlines,246
12016,PVD,106,6,16,274,16,1,05-20,American Airlines,400
12017,PVD,106,6,15,279,15,2,05-20,American Airlines,492
12018,PVD,106,6,22,282,22,1,05-20,Delta,595
12019,PVD,106,6,15,289,15,1,05-20,United Airlines,387
12020,PVD,106,6,16,289,16,1,05-20,United Airlines,322
12021,PVD,106,6,5,126,5,1,05-21,American Airlines,248
12022,PVD,106,6,21,134,21,0,05-21,Delta,152
12023,PVD,106,6,5,127,5,1,05-21,American Airlines,294
12024,PVD,106,6,6,127,6,1,05-21,American Airlines,412
12025,PVD,106,6,9,127,9,1,05-21,American Airlines,237
12026,PVD,106,6,9,127,9,1,05-21,American Airlines,313
12027,PVD,106,6,16,127,16,1,05-21,American Airlines,400
12028,PVD,106,6,20,130,20,1,05-21,Frontier,1190
12029,PVD,106,6,9,137,9,1,05-21,United Airlines,264
12030,PVD,106,6,9,151,9,0,05-21,Delta,141
12031,PVD,106,6,15,151,15,0,05-21,Delta,149
12032,PVD,106,6,16,152,16,1,05-21,Delta,434
12033,PVD,106,6,18,152,18,1,05-21,Delta,359
12034,PVD,106,6,16,157,16,1,05-21,United Airlines,312
12035,PVD,106,6,11,196,11,2,05-21,Multiple Airlines,841
12036,PVD,106,6,5,126,5,1,05-22,American Airlines,248
12037,PVD,106,6,21,134,21,0,05-22,Delta,152
12038,PVD,106,6,5,127,5,1,05-22,American Airlines,294
12039,PVD,106,6,6,127,6,1,05-22,American Airlines,308
12040,PVD,106,6,9,127,9,1,05-22,American Airlines,313
12041,PVD,106,6,9,137,9,1,05-22,United Airlines,259
12042,PVD,106,6,9,151,9,0,05-22,Delta,141
12043,PVD,106,6,15,151,15,0,05-22,Delta,149
12044,PVD,106,6,6,151,6,1,05-22,American Airlines,380
12045,PVD,106,6,8,151,8,1,05-22,American Airlines,285
12046,PVD,106,6,6,152,6,1,05-22,American Airlines,412
12047,PVD,106,6,9,152,9,1,05-22,American Airlines,237
12048,PVD,106,6,6,154,6,1,05-22,Multiple Airlines,617
12049,PVD,106,6,9,199,9,1,05-22,American Airlines,438
12050,PVD,106,6,24,199,24,1,05-22,American Airlines,270
12051,PVD,106,6,11,156,11,1,05-23,Multiple Airlines,389
12052,PVD,106,6,9,304,9,0,05-23,Delta,141
12053,PVD,106,6,5,199,5,1,05-23,American Airlines,248
12054,PVD,106,6,6,200,6,1,05-23,American Airlines,412
12055,PVD,106,6,9,200,9,1,05-23,American Airlines,237
12056,PVD,106,6,9,234,9,1,05-23,American Airlines,313
12057,PVD,106,6,5,244,5,1,05-23,American Airlines,294
12058,PVD,106,6,11,287,11,1,05-23,JetBlue,312
12059,PVD,106,6,6,293,6,1,05-23,American Airlines,308
12060,PVD,106,6,6,295,6,2,05-23,American Airlines,365
12061,PVD,106,6,6,295,6,2,05-23,American Airlines,441
12062,PVD,106,6,6,298,6,1,05-23,Multiple Airlines,639
12063,PVD,106,6,6,298,6,1,05-23,American Airlines,488
12064,PVD,106,6,15,304,15,0,05-23,Delta,149
12065,PVD,106,6,21,304,21,0,05-23,Delta,152
12066,PVD,106,6,21,191,21,1,05-24,Multiple Airlines,1145
12067,PVD,106,6,9,304,9,0,05-24,Delta,141
12068,PVD,106,6,5,234,5,1,05-24,American Airlines,294
12069,PVD,106,6,11,248,11,1,05-24,Multiple Airlines,389
12070,PVD,106,6,21,304,21,0,05-24,Delta,152
12071,PVD,106,6,5,306,5,1,05-24,American Airlines,248
12072,PVD,106,6,14,306,14,1,05-24,American Airlines,420
12073,PVD,106,6,15,306,15,1,05-24,American Airlines,348
12074,PVD,106,6,19,306,19,1,05-24,American Airlines,311
12075,PVD,106,6,5,307,5,1,05-24,American Airlines,414
12076,PVD,106,6,6,307,6,1,05-24,American Airlines,308
12077,PVD,106,6,16,307,16,1,05-24,American Airlines,400
12078,PVD,106,6,11,319,11,1,05-24,JetBlue,312
12079,PVD,106,6,6,329,6,1,05-24,Multiple Airlines,639
12080,PVD,106,6,15,330,15,1,05-24,Delta,537
12081,PVD,106,6,6,191,6,1,05-25,Multiple Airlines,649
12082,PVD,106,6,10,304,10,0,05-25,Delta,140
12083,PVD,106,6,6,220,6,1,05-25,American Airlines,742
12084,PVD,106,6,6,220,6,1,05-25,American Airlines,614
12085,PVD,106,6,14,231,14,1,05-25,Multiple Airlines,445
12086,PVD,106,6,17,233,17,1,05-25,American Airlines,429
12087,PVD,106,6,19,233,19,1,05-25,American Airlines,311
12088,PVD,106,6,5,234,5,1,05-25,American Airlines,404
12089,PVD,106,6,5,244,5,1,05-25,American Airlines,294
12090,PVD,106,6,7,244,7,1,05-25,American Airlines,377
12091,PVD,106,6,17,244,17,1,05-25,American Airlines,281
12092,PVD,106,6,5,247,5,2,05-25,American Airlines,501
12093,PVD,106,6,6,247,6,2,05-25,American Airlines,415
12094,PVD,106,6,14,247,14,2,05-25,American Airlines,502
12095,PVD,106,6,6,272,6,2,05-25,American Airlines,463
12096,PVD,106,6,8,293,8,2,05-25,American Airlines,600
12097,PVR,62,5,15,240,15,2,05-19,Multiple Airlines,1685
12098,PVR,62,5,9,371,9,0,05-19,Delta,240
12099,PVR,62,5,6,260,6,2,05-19,Multiple Airlines,710
12100,PVR,62,5,6,264,6,2,05-19,Multiple Airlines,580
12101,PVR,62,5,20,316,20,2,05-19,Multiple Airlines,947
12102,PVR,62,5,20,346,20,2,05-19,Multiple Airlines,927
12103,PVR,62,5,20,369,20,2,05-19,Multiple Airlines,822
12104,PVR,62,5,19,371,19,1,05-19,Delta,889
12105,PVR,62,5,8,371,8,1,05-19,Delta,895
12106,PVR,62,5,5,374,5,2,05-19,American Airlines,557
12107,PVR,62,5,6,374,6,2,05-19,American Airlines,563
12108,PVR,62,5,5,374,5,2,05-19,American Airlines,663
12109,PVR,62,5,5,374,5,2,05-19,American Airlines,663
12110,PVR,62,5,10,376,10,1,05-19,American Airlines,379
12111,PVR,62,5,6,376,6,1,05-19,American Airlines,387
12112,PVR,62,5,6,243,6,2,05-20,Multiple Airlines,1575
12113,PVR,62,5,9,371,9,0,05-20,Delta,240
12114,PVR,62,5,24,337,24,2,05-20,Multiple Airlines,635
12115,PVR,62,5,19,371,19,1,05-20,Aeromexico,889
12116,PVR,62,5,9,376,9,1,05-20,United Airlines,359
12117,PVR,62,5,10,376,10,1,05-20,American Airlines,379
12118,PVR,62,5,6,376,6,1,05-20,American Airlines,387
12119,PVR,62,5,8,376,8,1,05-20,American Airlines,393
12120,PVR,62,5,9,376,9,1,05-20,American Airlines,434
12121,PVR,62,5,7,376,7,1,05-20,United Airlines,469
12122,PVR,62,5,8,376,8,1,05-20,American Airlines,499
12123,PVR,62,5,6,376,6,1,05-20,American Airlines,508
12124,PVR,62,5,7,376,7,1,05-20,Delta,517
12125,PVR,62,5,6,376,6,1,05-20,American Airlines,614
12126,PVR,62,5,5,376,5,2,05-20,American Airlines,637
12127,PVR,62,5,6,281,6,2,05-24,Multiple Airlines,1595
12128,PVR,62,5,10,496,10,1,05-24,American Airlines,379
12129,PVR,62,5,9,795,9,0,05-24,Aeromexico,240
12130,PVR,62,5,6,309,6,2,05-24,Multiple Airlines,710
